-482006	-1122282	-1122303	-482008	1.51673733
-466285	-1110387	-1110372	-466328	3.279306833
-502091	-1086915	-1086887	-502064	2.804801969
-451548	-1123661	-1123666	-451525	1.712393658
-470078	-1091233	-1091242	-470077	0.669810317
-494135	-1128724	-1128744	-494168	2.820337353
-467003	-1121314	-1121332	-467012	1.460818474
-488506	-1084977	-1084960	-488501	1.254965253
-463052	-1102696	-1102691	-463116	9.860068045
-470939	-1101434	-1101410	-470945	1.74103838
-472283	-1105757	-1105746	-472217	4.845858448
-469613	-1137961	-1138145	-469584	13.40136804
-470889	-1106126	-1106184	-470891	4.648327719
-472294	-1102430	-1102423	-472300	0.706663001
-462506	-1115624	-1115901	-462546	20.29072772
-453436	-1099497	-1099706	-453293	18.39838315
-544008	-1081068	-1080553	-543930	37.8573346
-480585	-1083501	-1083507	-480672	15.73969943
-478157	-1102576	-1102576	-478157	19.71094369
-517808	-1060796	-1060838	-517805	2.978687566
-538013	-1075067	-1075109	-537959	14.58447715
-480743	-1125019	-1124900	-480828	10.80927833
-499349	-1094808	-1094796	-499341	1.109818745
-437267	-1122929	-1122927	-437276	0.653157441
-479662	-1100607	-1100566	-479611	4.717440666
-473989	-1090059	-1090048	-474084	7.274456407
-481320	-1122357	-1122405	-481321	3.412952645
-473451	-1108044	-1108084	-473396	4.925293929
-448410	-1138689	-1138701	-448403	1.012833565
-492102	-1114732	-1114823	-492039	8.916670663
-467613	-1117983	-1117913	-467636	5.403654049
-476736	-1101986	-1101952	-476711	3.075564561
-468965	-1113216	-1113318	-468967	7.349299299
-475437	-1102356	-1102345	-475382	4.05949134
-462677	-1098700	-1098579	-462231	39.41154211
-504233	-1104767	-1104785	-504214	1.881529036
-532882	-1093463	-1093481	-532852	2.653884876
-469385	-1102793	-1102833	-469209	13.02290597
-454020	-1116501	-1116480	-454061	20.03435607
-445118	-1119689	-1119430	-444995	21.33982858
-490489	-1133096	-1133084	-490446	1.797799967
-472287	-1103454	-1103438	-472259	2.32556019
-474711	-1127733	-1127829	-474695	7.169307338
-513799	-1065455	-1065437	-513618	15.23060623
-456687	-1095124	-1094980	-456533	15.2759313
-463936	-1121416	-1121791	-464155	34.87534218
-486514	-1120864	-1120385	-486600	35.19003889
-477799	-1098885	-1099137	-477632	24.57101408
-497976	-1086446	-1086410	-498044	5.554332166
-462758	-1101024	-1101042	-462763	1.322769763
-458915	-1121848	-1121693	-458330	43.54783741
-520483	-1091230	-1091396	-520213	25.09748462
-484749	-1127653	-1127660	-484766	2.214145546
-440620	-1125680	-1125644	-440558	5.177342251
-461572	-1101500	-1101460	-461596	3.386271757
-468959	-1126310	-1126205	-468798	24.03042843
-486468	-1121082	-1120864	-486514	16.13427829
-468349	-1121019	-1120922	-468289	8.220863708
-499002	-1085913	-1085852	-498953	7.816875523
-511124	-1090936	-1090929	-511172	3.516326204
-464499	-1099273	-1099097	-464476	21.31312069
-476600	-1094102	-1094040	-476563	6.568031615
-489433	-1131995	-1132232	-489363	18.75608462
-462853	-1120386	-1120458	-462660	14.83627924
-478280	-1133581	-1133674	-478350	8.79421705
-467135	-1119376	-1119365	-467182	3.521195697
-452102	-1100884	-1100863	-452115	1.732599319
-473418	-1105557	-1105399	-473265	17.0563127
-487682	-1114226	-1114135	-487760	10.93068362
-457300	-1110928	-1110991	-457300	4.512513733
-475740	-1112546	-1113136	-475305	53.37035354
-464659	-1111961	-1111612	-464508	27.53720883
-455308	-1129488	-1129474	-455235	5.53871077
-459740	-1120892	-1120485	-459805	31.87604554
-525457	-1090519	-1090618	-525415	8.715707506
-469275	-1108876	-1108951	-469317	7.59827542
-469355	-1125873	-1125870	-469352	0.340161642
-466628	-1133204	-1133154	-466609	3.859416287
-455050	-1120426	-1120432	-455224	12.50244092
-493751	-1114579	-1114591	-493776	2.010692021
-447396	-1115921	-1115844	-447391	5.535478797
-465570	-1106521	-1106748	-465379	23.05425776
-473327	-1120950	-1120958	-473377	3.67805572
-482665	-1122295	-1122314	-482626	3.405938061
-471294	-1099098	-1099082	-471228	4.854330325
-470127	-1097399	-1097335	-470091	5.422489045
-461194	-1100423	-1099966	-460912	39.69350609
-511967	-1112635	-1112659	-511977	1.96159956
-494842	-1087268	-1087246	-494900	4.451098263
-472268	-1107089	-1107066	-472288	2.429156107
-471572	-1104510	-1104553	-471592	5.159967713
-488082	-1109481	-1109708	-488147	17.57621695
-502742	-1126929	-1126715	-502814	20.33230941
-482858	-1126747	-1126654	-482801	4.349554
-440420	-1133573	-1133514	-440273	11.40473395
-472531	-1101756	-1101791	-472551	2.877759117
-480837	-1114869	-1114848	-480806	2.721570421
-437849	-1133231	-1133770	-436715	93.33965277
-514147	-1085168	-1085287	-514142	10.25068747
-519011	-1059951	-1059555	-519438	44.20485924
-469117	-1121235	-1121281	-469083	4.104746057
-468417	-1141997	-1142214	-468551	19.04541445
-498921	-1086035	-1086040	-498931	0.791558955
-469810	-1101716	-1101785	-469756	6.254428727
-473130	-1095221	-1095268	-473128	3.4222029
-510823	-1069053	-1068988	-510785	5.459143729
-479148	-1099335	-1099338	-479171	1.73191187
-477989	-1101827	-1101831	-477980	0.710531267
-490505	-1108646	-1108660	-490476	2.366857047
-481585	-1122349	-1122202	-481562	11.66275573
-447086	-1121779	-1121688	-447064	8.278680673
-439477	-1139163	-1138995	-439493	12.49845881
-507923	-1071041	-1071000	-507663	18.95106875
-474029	-1090357	-1090397	-474044	7.823461116
-443866	-1123781	-1123818	-443793	6.003120478
-438333	-1124043	-1123937	-438372	8.15404645
-481264	-1130918	-1130971	-481263	4.612905184
-471139	-1101799	-1101792	-471141	1.283758411
