-450872	-1119473	-1119483	-450874	10.24021897
-438983	-1142121	-1142198	-438911	56.43641083
-456317	-1106738	-1106791	-456350	62.10898077
-469991	-1107199	-1107237	-469632	361.1942962
-465576	-1098330	-1098318	-465506	78.58144576
-467685	-1093891	-1093515	-467350	694.5187999
-511010	-1091478	-1091589	-511002	114.3112138
-445972	-1117350	-1117345	-446019	47.03668862
-465177	-1094691	-1094642	-465092	101.0002878
-438090	-1124206	-1123962	-437709	463.5387566
-532278	-1062496	-1062373	-532240	133.5176478
-471116	-1099841	-1099819	-470991	132.4456647
-443321	-1122193	-1122242	-443357	72.26844293
-482345	-1127960	-1127925	-482285	69.55822933
-456895	-1106722	-1106695	-456949	82.90185816
-469642	-1100390	-1100387	-469672	30.37443828
-452168	-1100967	-1100991	-452147	31.55554396
-504748	-1117838	-1117937	-504823	133.359856
-484906	-1087324	-1087279	-484909	45.19957809
-485446	-1127331	-1127172	-485521	180.6543682
-491147	-1098672	-1098746	-490774	398.2059146
-469103	-1108956	-1109000	-469163	75.38681476
-471125	-1124621	-1124539	-470798	362.3066567
-470411	-1130310	-1130273	-470229	190.1846857
-473903	-1119710	-1119840	-473937	134.7485047
-470154	-1097355	-1095273	-468581	2700.878724
-470087	-1100779	-1100793	-470080	15.19486377
-483238	-1122544	-1122523	-483192	50.50167806
-471035	-1107584	-1107514	-471067	77.39529159
-491717	-1129938	-1129916	-491710	62.47493802
-517948	-1074079	-1074085	-517915	35.19785274
-473043	-1088847	-1088826	-473132	91.71889708
-472654	-1105331	-1105321	-472614	41.38473982
-488169	-1113283	-1113330	-488241	86.4859352
-442616	-1124673	-1124682	-442631	17.36991584
-477154	-1100599	-1100696	-477143	176.6554049
-473498	-1102287	-1102283	-473437	61.86043403
-450931	-1099847	-1099846	-450964	32.74184657
-477967	-1133657	-1133713	-477945	60.09590409
-507792	-1113331	-1112712	-508097	775.1236345
-479494	-1102614	-1102622	-479448	47.57669463
-483200	-1125856	-1125888	-483212	34.33573826
-469558	-1120204	-1120187	-469494	66.1554249
-472506	-1121288	-1121329	-472467	62.50315658
-471866	-1134619	-1134616	-471949	83.16202113
-538456	-1083992	-1084001	-538453	10.15587801
-534356	-1064361	-1063878	-533897	699.3848893
-523565	-1097247	-1097263	-523522	110.0828582
-469377	-1116481	-1116454	-469505	268.3726575
-472118	-1096527	-1096530	-472114	5.254955867
-470943	-1100138	-1100127	-470949	11.73794111
-477703	-1135645	-1135753	-477757	122.5311888
-464863	-1128101	-1128101	-464863	58.98119302
-466688	-1092756	-1092996	-466781	261.8755388
-483393	-1126318	-1126301	-483402	19.17248096
-485646	-1129472	-1129472	-485637	8.546892926
-490971	-1125268	-1125257	-490937	47.86738086
-466956	-1104500	-1104493	-466949	9.932769778
-437160	-1131642	-1131583	-437064	113.3611139
-450862	-1102096	-1102104	-450846	18.35825603
-478481	-1133104	-1133109	-478477	6.289908021
-524088	-1077472	-1077539	-524067	70.21840438
-506051	-1088620	-1088479	-506041	193.2073076
-471777	-1107427	-1107588	-471753	162.4436034
-483387	-1095087	-1095225	-483357	142.8895353
-473284	-1093606	-1093618	-473359	76.68084425
-476833	-1094278	-1094325	-476800	57.63760808
-467940	-1119805	-1119865	-467925	67.25352349
-472097	-1101657	-1101699	-472090	64.12673551
-489689	-1119956	-1120101	-489374	475.5881882
-468810	-1131791	-1131915	-468775	143.4366492
-467621	-1120531	-1120535	-467609	12.08346131
-468418	-1117811	-1117795	-468359	61.97735684
-482929	-1127408	-1127391	-482916	27.5996753
-511815	-1084220	-1084319	-512012	227.59538
-493782	-1083783	-1082615	-492760	1579.894777
-466024	-1109080	-1109069	-465943	109.3230197
-467470	-1128861	-1128862	-467380	90.64231172
-473107	-1107620	-1107577	-473145	64.05369682
-485190	-1104963	-1105136	-485123	192.2312116
-453614	-1120376	-1120396	-453559	58.84379521
-518045	-1082766	-1082629	-517950	166.5307313
-481905	-1127444	-1127525	-481938	89.53925929
-469372	-1120190	-1120234	-469368	49.24343546
-442271	-1125618	-1125610	-442112	161.5166649
-481674	-1121771	-1121768	-481664	9.893359249
-478621	-1134143	-1134134	-478615	11.31758798
-474574	-1127601	-1127705	-474629	117.5000989
-470235	-1102131	-1102230	-470117	154.1509803
-492516	-1092995	-1092974	-492595	81.19662995
-468937	-1119459	-1119545	-468870	108.5190823
-522920	-1081170	-1081126	-522883	58.80795451
-491619	-1127213	-1126622	-491725	613.8241489
-494856	-1129986	-1129944	-494763	103.5287731
-465261	-1109091	-1110953	-465454	1920.552201
-478688	-1133475	-1133487	-478700	16.70410459
-469986	-1101002	-1101097	-469937	106.1333851
-457717	-1097384	-1097414	-457624	100.4231626
-469302	-1117986	-1117837	-469228	226.1617478
-489535	-1089056	-1089058	-489422	117.7231745
-455956	-1109646	-1109642	-455852	145.5199962
-513413	-1088888	-1088897	-513413	9.088160822
-470995	-1116452	-1115927	-471081	570.6768076
-475224	-1105324	-1105576	-475272	266.3469833
-463176	-1096398	-1096292	-463210	110.9421336
-487292	-1116306	-1116273	-487258	47.37667397
-445027	-1123163	-1123174	-444995	85.3891594
-488195	-1091859	-1092067	-488140	305.7906363
-487820	-1116398	-1116439	-487825	41.20803663
-473366	-1106275	-1106304	-473321	59.90748452
-478172	-1132766	-1132762	-478178	7.407816341
-476626	-1121595	-1121624	-476652	38.85964547
-461870	-1118595	-1118656	-461890	64.3649103
-467852	-1116437	-1116437	-467841	11.4658081
-463989	-1092715	-1092719	-463970	19.30508967
-482465	-1084839	-1085156	-482432	319.6726139
-492488	-1127399	-1127589	-492354	232.7380038
-485986	-1121802	-1121740	-485913	108.215536
-468407	-1103289	-1103307	-468356	54.60441668
-472262	-1121230	-1121264	-472265	33.77857889
-471824	-1104909	-1104769	-471951	228.7659195
-438981	-1130574	-1130624	-439065	107.6646806
-445429	-1118498	-1118596	-445462	103.0876879
-464874	-1123584	-1123549	-464866	35.71221285
-465630	-1095214	-1095224	-465635	126.8952051
-490064	-1107727	-1107770	-489990	86.07045418
-496940	-1088254	-1088320	-496883	101.4317587
-472524	-1108453	-1108445	-472424	176.6498966
-500539	-1128425	-1128428	-500558	18.46542342
-483166	-1126174	-1126181	-483177	13.15197571
-474949	-1112227	-1112288	-475037	106.9122177
-472324	-1100939	-1100932	-472328	7.326455517
-484523	-1133796	-1133858	-484560	74.03255827
-471368	-1104030	-1104152	-471382	122.5900789
-483638	-1126730	-1126741	-483629	13.95190272
-467345	-1132982	-1132714	-467085	402.1889193
-473852	-1110413	-1110237	-473668	260.2184311
-468366	-1104460	-1104491	-468422	85.51936821
-470944	-1103214	-1103341	-471068	233.9705699
-533580	-1086486	-1086497	-533594	17.79384204
-474881	-1106952	-1107008	-474754	138.5007674
-439092	-1138605	-1138611	-439096	7.630033452
-479628	-1106162	-1106095	-479637	71.34242587
-452871	-1103634	-1103585	-452746	134.1500529
-476864	-1134025	-1134291	-476442	528.4583908
-462385	-1095175	-1095028	-462574	239.2005969
-470232	-1101976	-1101968	-470213	20.09707633
-474042	-1096000	-1095993	-474059	17.63435549
-496635	-1089415	-1089564	-496605	233.9672916
-482442	-1122727	-1122729	-482441	1.944102547
-463017	-1094094	-1094036	-463106	236.0399366
-444826	-1121790	-1121845	-444854	60.80657239
-476291	-1116102	-1116103	-476268	22.74958897
-507261	-1095353	-1095353	-507261	196.7652824
-482092	-1122419	-1122411	-482098	9.910365785
-491761	-1082043	-1082144	-491773	175.3453366
-467248	-1119631	-1119712	-467238	106.7069639
-491435	-1125424	-1125414	-491427	12.84800686
-487393	-1089647	-1089774	-487173	253.9625636
-482507	-1127158	-1127197	-482424	92.30731181
-467777	-1118092	-1118038	-467789	78.54957346
-508387	-1090275	-1090357	-508309	192.501997
-461239	-1101827	-1101698	-461205	191.8837127
-496183	-1087904	-1087952	-496186	48.37693627
-465011	-1093913	-1093916	-464909	102.4398501
-470965	-1117632	-1117864	-470853	258.7677627
-471415	-1115428	-1115406	-471375	46.2236721
-436590	-1124180	-1123982	-436656	246.9232221
-495891	-1089921	-1089924	-495905	14.81311065
-439074	-1135317	-1135259	-439202	141.3703128
-467101	-1131705	-1131846	-466198	922.4606958
-473981	-1126160	-1126484	-474155	368.6234702
-528870	-1058151	-1058157	-528876	8.417161116
-506537	-1049609	-1049315	-506454	307.9718304
-498511	-1112364	-1112365	-498516	4.418036574
-475983	-1115947	-1116187	-475867	302.5919054
-478487	-1133338	-1133368	-478473	33.41285259
-482422	-1126326	-1126275	-482408	52.80953807
-486964	-1098712	-1098611	-487075	151.9650124
-464510	-1104244	-1104251	-464537	27.19382254
-470539	-1099712	-1099572	-470337	245.8210152
-468963	-1113826	-1114311	-468901	494.0994732
-499087	-1084446	-1084438	-499092	9.265144216
-464886	-1093769	-1093817	-464902	50.38286116
-475611	-1102561	-1102747	-475516	257.5326705
-476899	-1094053	-1094018	-476929	47.24190547
-513473	-1068734	-1068677	-513514	70.80685946
-471532	-1097984	-1098028	-471782	275.2591004
-457061	-1115925	-1115924	-457026	34.62398028
-454470	-1109531	-1110110	-454300	609.3956865
-480304	-1099459	-1099479	-480325	28.41544846
-471040	-1104133	-1104144	-471028	17.0960543
-506337	-1074870	-1074934	-506321	259.2519221
-466775	-1121561	-1121435	-466866	184.2033845
-469309	-1120907	-1120922	-469303	15.95245504
-443726	-1121924	-1121961	-443705	43.48546707
-482881	-1126787	-1126915	-482958	149.1354344
-476992	-1122136	-1122136	-477007	14.69867884
-496293	-1128620	-1128668	-496295	47.99055095
-478660	-1107348	-1107361	-478661	13.50002609
-482132	-1122960	-1122961	-482128	3.752509607
-472117	-1101390	-1101403	-472026	92.91226529
-492887	-1125924	-1125863	-492999	135.9227181
-471725	-1104758	-1104710	-471738	49.77826392
-465866	-1109428	-1109227	-466161	363.6715403
-450022	-1124601	-1124607	-450017	8.396173046
-474531	-1105447	-1105477	-474535	30.35238496
-466044	-1092999	-1093049	-465854	262.3933428
-448287	-1121669	-1122256	-449278	1181.222221
-458234	-1127421	-1127486	-458288	87.47856699
-445795	-1119967	-1119826	-445840	154.5792764
-492218	-1090083	-1090138	-492250	213.8297456
-467835	-1103078	-1103111	-467797	51.00849057
-518636	-1101679	-1101675	-518634	4.027931361
-451357	-1117484	-1117424	-451387	68.51730934
-475970	-1104219	-1104222	-475968	3.812810915
-444433	-1120977	-1120981	-444373	60.65867387
-460811	-1105669	-1106607	-460287	1240.460648
-469560	-1100707	-1100716	-469589	48.65953321
-491774	-1133069	-1133081	-491681	108.9066119
-477850	-1087552	-1087443	-477870	111.3710393
-464438	-1134051	-1134045	-464524	91.68377679
-483495	-1080283	-1080272	-483660	165.4653017
-443735	-1121265	-1121293	-443680	61.95674524
-511179	-1070077	-1070062	-511397	233.8456126
-487709	-1093367	-1094580	-486593	1916.068788
-491351	-1108767	-1108836	-491288	93.06928333
-464220	-1119632	-1119659	-464265	52.78134485
-464912	-1112711	-1112675	-464920	81.90781306
-466827	-1120542	-1121113	-466783	642.7403967
-438718	-1133448	-1133422	-438729	274.7441671
-513783	-1065448	-1065492	-513784	57.77423392
-456508	-1094973	-1095252	-456208	416.5999015
-439979	-1126170	-1126252	-439983	96.66043696
-503185	-1122232	-1122226	-503185	5.241950062
-466282	-1118887	-1118930	-466080	206.0571071
-482288	-1109685	-1110058	-482084	446.7606295
-459404	-1124101	-1124144	-459352	66.85820589
-467504	-1098680	-1098742	-467521	326.3805632
-475286	-1102745	-1102749	-475284	4.564209106
-440794	-1127147	-1127281	-440625	215.3425283
-443588	-1123916	-1124079	-443433	225.4410692
-461671	-1095889	-1095859	-461784	117.3148302
-473328	-1110394	-1110369	-473358	38.69729706
-492638	-1090439	-1090461	-492625	26.44952097
-469530	-1117883	-1118066	-469721	264.2833812
-474509	-1109237	-1109271	-474515	43.9801969
-443533	-1126981	-1126879	-443503	107.0893073
-458931	-1108984	-1109052	-458969	82.45425615
-473436	-1105841	-1105841	-473446	9.621470362
-506824	-1072871	-1072739	-506846	135.7830991
-529965	-1076649	-1076872	-529644	814.1072379
-465813	-1101473	-1101488	-465938	126.7917802
-476423	-1123956	-1123995	-476381	58.27252379
-480769	-1099094	-1099079	-480763	17.73422768
-460367	-1117093	-1117079	-460438	72.43817996
-467482	-1120432	-1120443	-467476	13.04766421
-484528	-1078775	-1078812	-484519	37.98165549
-455039	-1122333	-1122386	-454848	197.7963649
-491811	-1085859	-1085852	-491800	57.09344225
-481962	-1122589	-1122583	-481960	6.231842855
-484033	-1078577	-1078472	-484049	106.2808255
-481838	-1131613	-1131601	-481923	99.34319826
-503171	-1127760	-1127685	-503361	118.4341682
-483730	-1118160	-1118160	-483730	212.4866827
-491789	-1131933	-1131962	-491664	131.5564016
-482556	-1126329	-1126308	-482594	43.63492136
-481897	-1097684	-1098747	-480965	1414.681641
-497826	-1086828	-1086811	-497706	121.9550176
-470515	-1123062	-1123068	-470363	201.9539207
-464197	-1102859	-1102868	-464199	8.996194983
-499902	-1123884	-1123834	-499915	51.39612834
-471986	-1109329	-1109345	-471986	15.57183836
-462410	-1106268	-1106120	-462361	215.9973579
-450543	-1102234	-1102260	-450590	54.65925281
-468998	-1119391	-1119465	-469012	79.00806493
-484075	-1116552	-1116544	-484080	8.924477444
-439882	-1128502	-1128682	-439449	533.5268117
-465629	-1122001	-1122320	-465624	319.2023379
-461234	-1100588	-1100704	-461485	276.6414078
-458520	-1109568	-1109585	-458371	330.2806741
-495311	-1115722	-1115830	-495845	571.8091551
-488040	-1114873	-1114860	-488012	30.63081821
-496127	-1089166	-1089211	-496133	45.33928631
-470474	-1100118	-1100242	-470365	165.0385075
-465984	-1106284	-1106824	-466400	680.792023
-492303	-1126486	-1126466	-492316	24.04858656
-456655	-1120138	-1120516	-457473	901.0520379
-469854	-1103989	-1103884	-470052	431.0353594
-464193	-1099331	-1099271	-464522	340.77989
-492881	-1124959	-1124980	-492497	392.2862439
-516711	-1066548	-1065873	-515046	1949.867641
-482462	-1122725	-1122734	-482452	15.28999499
-506980	-1101642	-1101641	-506990	10.07905157
-470209	-1101883	-1101877	-470176	33.59613913
-478528	-1127516	-1127441	-478563	83.72617679
-452371	-1099583	-1099792	-452621	442.77419
-488566	-1100877	-1100766	-488851	368.6963515
-508523	-1068887	-1068943	-508545	60.25959161
-444956	-1121831	-1121827	-444931	36.56655551
-448077	-1124554	-1124272	-447805	567.0907775
-512772	-1103733	-1103624	-512541	330.3661039
-467315	-1102067	-1102233	-466795	564.5643864
-479582	-1088696	-1088733	-479482	109.3490543
-482367	-1121590	-1121596	-482374	8.534548818
-507926	-1071009	-1070989	-508001	80.6260658
-458745	-1099045	-1099055	-459405	749.30006
-490209	-1108647	-1108807	-490234	162.4912458
-459139	-1107298	-1107303	-459128	12.28036802
-478898	-1112807	-1112814	-478908	11.91845265
-478131	-1113118	-1113038	-478034	126.9586812
-482570	-1122593	-1122577	-482573	16.48851615
-479389	-1092148	-1092075	-479312	106.7443515
-468719	-1129255	-1129078	-468748	180.4254869
-465256	-1109120	-1109143	-465354	100.8927115
-467868	-1117792	-1117776	-467896	32.16731223
-452218	-1102710	-1102596	-452240	117.0869818
-499006	-1094799	-1094844	-499028	50.24551913
-474529	-1105634	-1105599	-474485	59.70954944
-470863	-1102152	-1102157	-470793	71.42197374
-465648	-1122976	-1122973	-465648	3.171914905
-492048	-1126808	-1126798	-492017	32.6131925
-487084	-1090036	-1090260	-486894	301.7793031
-473099	-1099192	-1099116	-473260	178.4555502
-470967	-1114535	-1114606	-471096	149.7939376
-439914	-1128557	-1129673	-439671	1428.969728
-464151	-1103050	-1103008	-464096	70.23652454
-456049	-1118602	-1118627	-455983	69.97954711
-516152	-1090335	-1090319	-516404	254.5955146
-529839	-1077234	-1077195	-529817	45.78863501
-455289	-1109899	-1109818	-455151	197.7361226
-477673	-1133348	-1133297	-477655	54.11148518
-450586	-1096012	-1096081	-450677	206.650041
-503233	-1096140	-1096111	-503470	245.0007981
-484467	-1087594	-1087453	-484514	148.8108438
-469828	-1108741	-1108859	-469799	124.3673922
-467216	-1118061	-1118085	-467228	26.34625952
-533757	-1063858	-1063858	-533757	350.3242512
-446592	-1124692	-1124700	-446537	57.40856319
-491690	-1125938	-1125907	-491611	176.2824997
-512733	-1070413	-1070363	-512746	51.19572961
-458784	-1106239	-1106400	-458759	171.2360968
-438330	-1132649	-1132621	-438461	160.5763307
-485972	-1103459	-1103757	-486052	377.9116741
-478170	-1130429	-1130165	-478160	310.6112054
-461030	-1108237	-1108250	-461041	88.16270366
-463211	-1143229	-1143172	-463213	62.19322365
-461718	-1120333	-1120232	-461769	118.2644524
-482237	-1122605	-1122597	-482211	27.53223306
-499840	-1112595	-1112578	-499855	23.06423643
-505297	-1117555	-1118018	-506559	2690.263483
-468339	-1108003	-1107907	-468378	124.5161562
-478893	-1100332	-1100329	-478875	18.42413559
-468992	-1094102	-1094107	-468994	5.116812056
-470329	-1091517	-1091476	-470352	46.55865416
-534423	-1075500	-1075497	-534274	156.7046693
-503258	-1127703	-1127546	-503741	30.09081293
-460265	-1108865	-1108799	-460282	68.22370117
-473326	-1095205	-1095229	-473342	30.55813377
-470217	-1124070	-1124032	-470175	68.52354305
-524266	-1070593	-1070530	-524270	63.70377898
-462099	-1120386	-1120448	-462181	108.980978
-484831	-1106200	-1105891	-484655	359.2554622
-496100	-1107729	-1108854	-496218	1152.470639
-472024	-1103991	-1104008	-472019	17.91124011
-460594	-1108041	-1108112	-460521	152.9967131
-468477	-1096163	-1096703	-468554	550.0492953
-470959	-1102014	-1102154	-470937	152.2365094
-469952	-1105162	-1105162	-469892	59.1928415
-472576	-1106615	-1106621	-472620	45.12349701
-521559	-1050304	-1050225	-521546	80.61211067
-475680	-1126016	-1125783	-475536	294.5687834
-468679	-1109134	-1109107	-468676	27.51252603
-458495	-1099560	-1099435	-458750	287.704426
-468028	-1108659	-1108782	-467755	298.8198602
-465215	-1109032	-1109044	-465267	54.25701462
-457567	-1120778	-1121116	-457753	484.5561235
-451759	-1120505	-1120572	-451798	78.05062143
-482647	-1121831	-1121863	-482694	64.66130879
-498823	-1086332	-1086327	-498821	4.686173362
-481666	-1127709	-1127740	-481674	32.8623252
-467763	-1120019	-1119978	-467737	59.81320725
-472990	-1106602	-1106538	-472791	209.742586
-471591	-1104570	-1104567	-471763	195.5811278
-442489	-1123822	-1123840	-442514	31.01908865
-450735	-1100914	-1100981	-450896	178.0404658
-460399	-1106122	-1105927	-460188	325.6894171
-458506	-1096192	-1095957	-458540	288.3483908
-495806	-1116015	-1115848	-495928	214.7121636
-474858	-1121276	-1121224	-474872	53.92750762
-484308	-1094872	-1094960	-484260	100.8783318
-466875	-1118202	-1118188	-466893	22.97766218
-473421	-1136101	-1135994	-473145	304.0288025
-469495	-1106153	-1105988	-469490	165.1919583
-496021	-1088692	-1088745	-496040	55.72971757
-439427	-1137171	-1137167	-439255	182.8776752
-510070	-1068778	-1068786	-510070	8.110958126
-505750	-1097187	-1097855	-505743	716.1011652
-509694	-1104750	-1104803	-509621	91.38906765
-484887	-1109218	-1109305	-484893	93.64875433
-461937	-1121789	-1121749	-461938	40.08928376
-501275	-1089329	-1089138	-501695	541.0564051
-496496	-1085949	-1085957	-496472	25.84106467
-476325	-1124397	-1124384	-476336	17.38832344
-468252	-1119337	-1119301	-468252	69.68108005
-488689	-1118424	-1118559	-488593	168.1537993
-482145	-1099603	-1099576	-482179	45.79215371
-470781	-1102517	-1102554	-470771	44.35173118
-478323	-1136243	-1136207	-478315	37.66636672
-524293	-1097442	-1097347	-524301	95.23282999
-471482	-1104625	-1104620	-471506	24.66304922
-478538	-1132849	-1132856	-478535	7.769426142
-476927	-1133988	-1133924	-476922	69.18551887
-463052	-1102792	-1102804	-463066	18.70165344
-496070	-1128696	-1128493	-495974	235.6789199
-500397	-1082057	-1082089	-500324	79.6529533
-477600	-1100496	-1100496	-477600	182.4563489
-460689	-1120667	-1120650	-460658	35.99630401
-514754	-1077666	-1077055	-514100	929.203763
-459769	-1104791	-1104610	-459775	182.0644489
